"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-6.10735275487826,2.16757201263681,1,1,0,1,1,3.00297494512051,6.72023781860367,42.2147638290908,0.22259794222191
-5.66079941964199,2.1739778094925,1,1,1,0,0,0.799356155097485,8.38438892078386,30.0054296125581,0.336748857516795
-0.248008630153296,-0.33305764675606,0,0,1,0,1,2.69140802230686,25.1236090209211,2.33553882595152,0.428720725234598
-11.2466792999711,-0.856806859956123,1,0,1,1,1,1.30669467803091,11.7303445413736,6.81326537985874,0.626183333341032
-10.608534602402,1.02675712900236,1,1,1,0,1,2.63687980826944,26.4655907440043,32.0781833906246,1.26287232432514
-2.81044381451589,1.19000879302621,1,0,1,0,1,3.14850444346666,32.350138025508,28.5145310091131,0.422110948245972
-1.8608463957627,1.3778157957131,0,0,1,0,0,1.49853615835309,10.487271006169,8.99070261164899,1.29510173480958
-17.7704697166979,-0.990237217163667,1,1,1,1,1,2.01807471457869,21.2346166783353,18.5888460704661,1.00816416554153
-8.57165014439152,-0.874811178771779,0,1,1,0,0,1.15617643110454,10.3678792976176,10.6877832318423,1.14086640020832
2.1277927450254,1.08830142242368,1,0,0,0,1,0.0907793557271361,1.47276619328186,27.3415215728606,0.0563562628813088
-2.71923608215294,2.24203382222913,1,0,1,0,1,3.94806460943073,48.8928037150598,37.4672686562879,0.406848394777626
-5.29911070278352,0.27806709962897,1,1,1,0,1,2.37104602903128,22.6047222183068,24.6160412487403,0.299992955289781
8.73560045987199,1.16115976835135,0,0,0,0,0,3.90578167978674,1.2,8.457506834119,1.25930519355461
-6.63942097855358,1.32586661470123,1,0,1,1,1,1.54283794760704,13.6781954134468,30.0264012928803,0.0518366536125541
0.814691362981223,1.24438762653153,1,0,0,0,1,0.562576877884567,1.33122693663463,29.1279187852794,-0.477072892710567
-1.08009682176924,-0.902006428223103,0,0,0,1,1,0.853200922720134,3.37064018454403,-2.21605142578483,0.732106301002204
6.10737249522366,-0.450564028462395,1,0,0,0,1,2.64984214026481,0.705047357920557,9.7759224541248,1.02565597603098
-0.638890764476267,1.02880798734259,0,0,0,1,0,0.759013495407999,3.3518026990816,8.08559406189304,-0.162666365504265
-7.89111581331999,0.395064015174285,0,0,1,1,1,2.95037272572517,32.0190603895365,8.16051212139428,0.463908479548991
-6.15386067090621,-0.365747859003022,0,1,1,1,0,3.4203537972644,43.7045192731402,11.4513782114955,0.068254120182246
0.882035301680076,0.566044261213392,0,1,1,1,0,1.04462208133191,11.8563433806957,12.8490663918201,-0.299820761196315
-0.262065007744638,0.880186320631765,1,1,0,0,1,1.44522705674171,3.61370366941506,30.5542221662338,1.16866360185668
-6.90815998082849,-0.300013214698993,0,0,1,1,0,0.682900547981262,7.5307694205012,2.40992599751101,0.317574315704405
-3.10271415209796,-0.989444485167041,1,0,1,0,0,1.40345273166895,9.56696707108574,7.1352665565492,1.28874135715887
-2.5466248999103,1.12819112918805,1,0,1,0,1,1.99291053880006,15.219330923701,27.8052916147586,0.368800153955817
0.168393160583583,-0.049525311216712,1,1,0,1,1,1.78917407430708,6.59381193749796,21.9308421019878,-0.316389692947268
1.75320004062715,-0.975860949372873,0,1,0,0,0,3.33155822288245,3.94432604072738,10.5362085759407,0.97471024049446
-1.18807088765981,0.0701849390752614,0,0,0,1,1,0.471287315711379,3.29425746314228,5.56147951260209,0.0946411034092307
2.00817838385226,-0.945246740244329,1,0,0,0,0,0.114043731242418,1.46578688062727,7.29221349720123,0.010982564650476
-9.33420365547521,0.117837173631415,1,0,1,1,1,2.4078871384263,23.6713952726686,15.6327390265406,0.321025483775884
-8.2897189434025,2.06882703036536,0,0,1,1,1,3.16743738483638,35.9812350220937,21.5506162429228,1.37480897875503
-8.51845147655219,0.878339947783388,0,0,1,1,1,0.667039568535984,7.46812140112442,12.0267195822671,0.58347140904516
2.58177135450828,1.64187412476167,1,1,1,1,1,0.0330946650356054,9.29995439892082,38.1698369835281,-0.413440755568445
-0.114219518922496,1.87048762931954,1,1,0,0,0,3.33851117175072,3.24323574594684,30.0074987336236,1.45244956482202
-2.4147798145436,1.83723443350755,1,0,1,1,1,2.54994098749012,25.7416148227992,34.9051630108651,-0.255896344780922
-2.01680655942488,2.20566510071512,0,1,1,0,1,0.202848820015788,6.60233509646818,27.7904514897307,0.203680548816919
-4.54267261027924,-0.395389759913087,0,1,0,1,0,3.16375696007162,6.56531562198062,11.4069153601304,0.339650934096426
-10.3767659019016,2.17007368500344,1,1,1,1,0,0.195971470326185,9.39484920816917,30.0105026065858,0.187499055173248
-2.65815363021432,1.67383193341084,1,0,1,0,0,2.88981361594051,27.8191800350612,24.6899834088621,1.445691421628
-3.07586922794223,1.62974948156625,1,0,0,1,0,2.98287072777748,4,24.5626953364873,0.0242857681587338
-15.2173360965115,0.0337207479169592,0,1,1,1,0,1.33962559141219,13.9818608001372,12.0505811218754,0.871056946460158
-6.35176087373805,1.06033133959863,0,1,1,0,1,0.706018825061619,7.91481660989118,18.8957935779289,0.787228063680232
-3.02735535975025,0.0521328316535801,1,0,1,0,0,3.58073286060244,40.8165037406329,13.7245802970314,1.30926415231079
2.03770660922866,1.84233516943641,0,1,0,0,1,3.12691591028124,3.92983111985685,24.6847071390061,0.752299088519067
-8.98277846346077,-0.488340614712797,0,1,1,0,0,3.26481116656214,37.9373149042041,11.2674890779308,1.19352278765291
-7.2979962968485,0.316669434658252,1,1,1,0,0,1.49781740549952,12.8863748388478,22.9154550456958,0.540382198058069
-9.09262763661927,0.891505236504599,1,0,1,1,1,2.68829077947885,27.8742347112493,24.9972411935258,1.39263280248269
-14.6031300552908,1.36033778556157,0,1,1,1,0,0.871248140931129,10.8491633168594,14.0405066783424,0.786673168186098
-8.4737300102709,2.39081434044056,1,1,0,1,1,3.07408265955746,6.72581684795566,43.3806907602517,0.738229374866933
-0.851961587550417,2.20823193795513,0,0,1,0,0,2.37736780848354,20.4424227478964,10.1648713979706,0.660067555494606
3.49474287603632,0.722621613997035,0,1,0,0,1,3.3957687234506,3.94852884022681,16.7739792600023,-0.195333692245185
2.84737508027085,2.23663900827523,0,0,0,1,0,2.06308077834547,3.61261615566909,10.1806409880377,1.40017904434353
-7.17994418290827,-0.508431051275693,0,1,1,0,0,1.72626775410026,15.2077742939521,11.2373534230865,0.89881249377504
-6.61520830477306,0.22343337291386,1,1,0,1,1,0.892814616672695,6.46262056453965,24.1317144569946,1.34680711012334
-7.43007753977454,0.989815641776659,1,1,1,0,0,2.70142237748951,27.4665259765754,26.7448914286597,0.561021302826703
-8.38811562025966,1.10809325089213,1,1,0,1,1,0.503412034362555,6.39561393334569,32.9217384163358,0.953317418694496
-7.11797557394443,1.46050678240135,0,0,1,1,0,0.786719142459333,7.97810911308991,9.16945385056641,0.350852937437594
-9.97597529019052,-0.416041571414098,1,0,1,1,0,2.91244761738926,31.5733190868924,10.1578576824808,1.29710821900517
-11.8513954433879,2.41091306379531,1,1,1,1,0,3.27697533369064,40.9732331327293,29.4205169899024,0.279598088003695
-10.6700253025245,1.14483861357439,0,1,1,0,1,1.36590809840709,11.9232098913756,19.4624292122157,1.46763705834746
-6.00337264831123,2.22325491043739,0,1,0,1,1,2.14422767516226,6.26573682360627,27.9475094937522,1.23725712113082
-6.05192455573594,0.926924963481724,0,1,0,1,1,2.54773212037981,6.38927406900762,18.0303522235934,0.712516855914146
-14.3061493552621,1.54170572687872,0,1,1,1,0,1.58329935930669,16.12870378225,14.3125585903181,0.74350380897522
-4.63451424616171,-0.00490221322979778,1,1,0,1,1,1.32723491545767,6.53021593267533,22.2628129891762,0.0579545106738806
-8.06056756334471,-0.368743317085318,1,1,0,1,0,3.55214177444577,6.7580741311739,19.9122654771202,0.53380780806765
-10.4069039811151,0.174777795211412,1,0,1,1,1,0.989422515965998,9.64004399051166,16.2927343686288,1.2300501386635
0.204379973187066,2.3004836186301,0,0,0,1,0,0.588711453601718,3.31774229072034,10.2101932135651,-0.428471138700843
3.7601289513769,1.04151958948933,0,1,0,0,0,0.16937995608896,3.5333021998273,13.562279384234,-0.263868886046112
-1.51802995403459,0.117226784466766,1,1,1,1,0,1.80847951956093,18.8655346026045,21.8637422902186,-0.25345247425139
0.899722943706966,0.373926530359313,0,1,0,0,1,3.72423959430307,3.96744870774512,14.8224904367235,1.36073278449476
-10.421109682102,2.308915329515,1,1,1,0,1,1.96331008989364,17.5013437610955,42.9988820796216,1.16624411242083
-6.24901391140953,2.01445217605215,0,1,0,1,1,0.494604024104774,5.6929489468287,26.1230523618359,1.05967931309715
-1.24563793472689,1.25865148520097,1,0,1,0,1,2.90386395342648,28.0549592079731,29.2870580868448,0.0418697837740183
-6.00425899539374,1.96008837840054,0,1,0,1,1,1.50790983159095,6.05768809143221,25.6623441539433,0.717991445679218
-3.16047998545504,0.797294539166614,1,0,1,1,0,2.469707201235,24.5574488191255,19.8233734289748,-0.207887765020132
3.80408837443967,-0.497166566317901,1,0,0,0,0,2.41397795919329,0.775806612242013,9.61829489253319,0.506345832254738
-0.26571400628573,0.895097221364267,0,0,1,0,0,0.864975049160421,6.18505299226209,7.6742870711273,0.417505050543696
3.45912630937225,1.5672265260946,0,1,0,0,1,1.35348478332162,3.73405853549066,22.5087183515203,-0.173659797757864
