"Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
0.160393354966367,-7.56142766331322,-0.144146122504026,0,0.686402440071106,-4.87577568273991,19.0337160113268,0,0,-136.894939560443,-88.7570984556805
6.35569133925432,-4.91385093308054,1.35843669530004,0,-3.92843363434076,35.7658912183251,10.2458966795821,0,1,-59.4706599134952,-75.4947152873501
0.566065679707365,-2.63583164662123,4.13862632773817,0,-1.65008310414851,46.4066025742795,18.2082141996361,1,0,-25.4369941074401,-45.6470783450641
1.98619918101954,3.74027094105259,0.585525356698781,1,-1.78100033663213,35.5506096675526,10.1157739979681,0,1,-68.6992855742574,-76.9223075022455
-0.838301262762504,-7.17700548353605,-0.432169848587364,1,2.50859371945262,45.8969348482788,-23.563123957254,1,1,-144.226141925901,-47.2086476197001
4.11472194250738,-0.377150032436475,3.34600197663531,0,-1.91657782904804,3.40234899078496,-25.5097532260697,0,1,-14.1026452183723,-26.9619129458442
2.80962391593216,0.292642551939934,4.88285998348147,0,1.79524714127183,33.1342644488905,-7.24172027828172,0,1,-95.4959377646446,-83.1777610105928
8.34755549380956,-2.26219247793779,0.203601766377687,1,3.24873721040785,-3.89506831183098,-28.0011160182767,0,0,-91.2960691843182,-4.70983295817859
0.576389045583224,-6.95744540658779,2.31358302524313,1,3.59232176840305,7.3440406343434,-27.0938857677393,1,0,-77.4434939492494,-19.9096808559261
6.46286820780377,-9.99233176698908,1.07278682617471,0,-3.41484424471855,9.29307951359078,17.7401569732465,0,0,9.11618089303374,-2.03301359433681
6.80886271362371,3.19448507972993,1.45034004468471,1,2.03740021586418,27.9126427951269,0.380330331623554,0,0,-118.767316872254,-23.786819340894
5.42974537305692,-2.38546681823209,0.128187298309058,0,-1.71199503354728,14.056802012492,12.6191554632969,0,0,-49.0182862151414,-2.52701587975025
1.16383892137339,-2.13510170695372,1.07331595337018,0,-3.19957182742655,15.6622746097855,-28.7880194063764,1,1,-84.6153132617474,-49.798687575385
-0.873611024782905,0.193014702526852,0.101936135906726,0,3.63255020044744,45.8970709599089,-7.60628799675032,0,1,11.92955696024,-99.818982728757
-4.74020302762957,-1.5657926525455,3.8786872732453,1,-0.675143051892519,24.7543017426506,2.1136216823943,1,0,11.4624582231045,-20.4800012917258
4.96589142614391,-2.72564940038137,4.28981245448813,1,-0.35918065905571,21.6263819276355,17.3366048899479,0,1,-99.7880534734577,-22.0623154973146
-2.14027619201457,0.206472490681335,3.20368771301582,0,3.76844524778426,17.8913407900836,6.70844939700328,1,0,-43.6941856052727,-16.8064010259695
-1.61088325287223,2.73190091596916,0.658564161509275,1,0.6719038374722,19.2350449447986,-28.6611042337026,1,0,-132.103796349838,-70.042806470301
-1.08858263481331,0.607678062515333,1.59202678175643,0,3.69763699546456,28.3645815053023,-14.574889303185,0,1,-99.4952441193163,-98.9337301801424
5.68483705883561,-8.6857460567262,-0.923104466404766,1,2.09361922554672,49.6179694088642,9.02552401041612,0,0,-12.0434570126235,0.189646263606846
5.21740091430323,-0.192989069037139,2.37822966044769,1,1.71606828272343,15.8681874570902,18.6472510076128,0,1,-58.5530274547637,-80.3022727265488
-2.10455641973781,-2.958450258011,3.02420160034671,0,3.97290285490453,30.254101351602,15.1225830712356,1,0,-49.159950343892,-60.2320832922123
4.62839773976934,-7.32354424311779,0.881613944657147,1,0.05016715452075,39.7277493961155,-6.8395313732326,0,1,-13.4648327250034,-22.5135366921313
-0.930932883165634,-7.71732604713179,4.6852620113641,0,-0.0804540943354368,32.7588940435089,6.73063169769011,1,0,-57.7619937714189,-95.4930111509748
-0.533397295676733,-6.25992127112113,0.0128182130865753,0,1.1932909488678,30.8054442203138,22.6782786576077,1,0,-109.732685005292,-2.02713966136798
-2.58106073233553,2.34523540711962,1.64248466258869,0,2.64645129814744,4.0762919804547,18.8909350477625,1,1,-143.273888481781,-39.3489835353103
2.4570608110986,-9.6106893545948,2.42976053943858,0,-0.144007980823517,-4.36907712137327,-21.4794370569289,0,0,-16.8565958272666,-93.0012583732605
-1.5074321158068,-8.3389713766519,4.8479238031432,1,2.73396978899837,36.3897628895938,-8.79596276651137,1,1,-64.8319182917476,-50.8795077190734
2.92066128101282,-1.78372364724055,3.58862640662119,0,0.109613880515099,11.0146942478605,27.259195220191,0,1,-98.1669152155519,4.62568080401979
4.67605918265691,-9.6543096168898,1.65833058347926,1,0.238220283761621,19.1375597438309,14.9267114566173,0,1,-75.5741960834712,1.33899088250473
4.03398953954964,3.45885925344191,1.13517474243417,1,0.536897700279951,29.6193968644366,-22.8382936436683,0,1,-6.41776081174612,-48.487176054623
2.3657416458089,3.87002572184429,-0.781258068047464,1,-2.088408973068,15.6110643665306,10.4185077208094,0,1,-118.47631437704,-53.819446520647
7.40381638007246,-7.95842316234484,2.5632823612541,1,3.02396747283638,10.1179444335867,9.08122003613971,0,1,-57.2340067010373,-57.4741999618709
-1.92008693742533,2.75083014159463,4.76931965211406,1,1.23617613688111,1.96249193861149,-6.5882458910346,1,0,-60.5349764227867,-55.8083584636915
0.109365439143741,0.0390943186357617,0.516382640693337,0,-0.14103284291923,0.690653597703204,-27.0961260402109,1,1,-63.7216193601489,-80.5044778389856
8.93072114506155,-7.33834000304341,4.08323751715943,1,3.76823837682605,12.0426613593008,-20.7423040301073,0,1,25.9914810303599,-89.9334423372056
2.95072678109908,0.967736403690651,0.27668852545321,0,-0.319792715832591,37.7546501578763,3.64231271762401,0,0,-85.3985688649118,-28.9880802971311
5.32005899187997,-5.76791143743321,0.66734506841749,1,0.976451896131039,2.8310117602814,13.6706460295245,0,1,-133.427899051458,-79.2982339835726
-2.72190006096184,-2.3930713662412,1.87631052080542,1,-0.892655722796917,38.9898869430181,-3.87595327221788,1,1,-93.9193929545581,-63.7965268536936
-5.17004813433954,-4.97072001220658,3.67999878618866,1,-3.94725818559527,21.4712657255586,-1.02251543779857,1,0,-74.9250999186188,-38.8764117297251
0.345089576870185,-8.38543370831758,4.40564216440544,1,3.50655269809067,25.9573145827744,28.464810523903,1,0,-139.996425528079,-7.75553922401741
5.25738686598323,-4.59947078954428,4.66076391981915,0,-2.06263126060367,-3.82194633712061,13.8266691940371,0,0,-35.7290267478675,-94.38408905291
4.78444896290095,-5.39420393528417,1.49129105359316,1,0.524756241589785,41.8783944938332,22.4033353140112,0,1,-108.777015889063,-79.9213977402542
-0.225697168452995,-9.7987001016736,1.00466143991798,0,-2.55280717462301,17.3660515621305,-13.8339910723735,1,1,-135.534434346482,-94.2450844228733
-0.192561784201182,3.59066141536459,0.696390374563634,0,3.23599432036281,9.13090993999504,8.74123891070485,0,1,-140.66996825859,-25.0690981990192
3.9926989213511,-2.72258871700615,-0.566670448984951,0,-3.3256695587188,47.2169401997235,-28.3724354349542,0,0,33.3560347091407,-9.41718533518724
0.403518260292657,1.79791217204183,-0.575905140955001,1,3.20937372371554,4.25905736046843,13.5503673565108,1,1,-17.1445510815829,-13.2231493887957
